year,country,survival,children,population
1965,Papua New Guinea,0.8255,6.26,2161087
1965,Panama,0.9183,5.82,1305667
1965,Pakistan,0.8086,6.6,51993059
1965,Oman,0.7444,7.27,630553
1965,Norway,0.9805,2.93,3723001
1965,Nigeria,0.7282,6.34,51195706
1965,Nicaragua,0.8235,7.01,2061878
1965,New Zealand,0.9768,3.05386,2628004
1965,Netherlands,0.9817,3.04,12213435
1965,Nepal,0.7231,6.09,10707313
1965,Myanmar,0.7881,6.13,23330184
1965,Mozambique,0.705,6.6,8473839
1965,Morocco,0.8002,7.14,13323000
1965,Mexico,0.8752,6.77,44898430
1965,Mauritius,0.9097,5.51,753065
1965,Mauritania,0.7559,6.8,983773
1965,Malta,0.9662,2.59,305851
1965,Mali,0.5919,6.82,5597238
1965,Maldives,0.667,7.2,102909
1965,Malaysia,0.9267,5.77,9569499
1965,Malawi,0.6506,7.1,3974682
1965,Madagascar,0.8233,7.3,5764278
1965,Luxembourg,0.9721,2.34,331505
1965,Lithuania,0.97065,2.31,2966462
1965,Libya,0.8091,7.34,1622996
1965,Liberia,0.7029,6.52,1261555
1965,Lesotho,0.8153,5.8,933664
1965,Lebanon,0.9336,5.55,2203902
1965,Latvia,0.97651,1.81,2261016
1965,Kuwait,0.9171,7.41,484205
1965,Kenya,0.8265,8.12,9504635
1965,Jordan,0.8703,8.06,1129219
1965,Japan,0.975,1.98,97342773
1965,Jamaica,0.9287,5.82,1760400
1965,Italy,0.9587,2.52,51453513
1965,Ireland,0.9717,3.95,2874711
1965,Iraq,0.8409,7.04,8483109
1965,Iran,0.7709,6.85,25063612
1965,Indonesia,0.8098,5.61,104146696
1965,India,0.7882,5.78,496400381
1965,Iceland,0.9815,3.57,192000
1965,Hungary,0.9507,1.86,10140871
1965,Honduras,0.8196,7.442,2349455
1965,Haiti,0.7623,6.18,4272760
1965,Guyana,0.9122,6.18,640447
1965,Guinea,0.6792,6.67,3822583
1965,Guatemala,0.8088,6.4,4762956
1965,Greece,0.9523,2.29,8551005
1965,Ghana,0.8006,6.92,7807845
1965,Gambia,0.6729,5.83,409450
1965,France,0.9775,2.79,48754817
1965,Finland,0.9797,2.46,4564002
1965,Fiji,0.9365,5.48,463885
1965,Ethiopia,0.7416,6.89,25480202
1965,Estonia,0.97501,1.967,1290996
1965,El Salvador,0.8256,6.64,3244774
1965,Egypt,0.7337,6.41,31771227
1965,Ecuador,0.8466,6.64,5146294
1965,Denmark,0.9791,2.61,4759095
1965,Cuba,0.9529,4.62,7941840
1965,Cote d'Ivoire,0.7257,7.7,4423736
1965,Costa Rica,0.9109,6.63,1582482
1965,"Congo, Rep.",0.839,6.1,1157905
1965,Comoros,0.7419,7.0,212097
1965,Colombia,0.8809,6.56,18555731
1965,China,0.884560015,5.87,710290299
1965,Chile,0.8868,5.0,8655738
1965,Canada,0.9729,3.175,19678005
1965,Cameroon,0.7594,6.0,6048706
1965,Burundi,0.7593,6.8,3212864
1965,Burkina Faso,0.6879,6.45,5284154
1965,Bulgaria,0.9546,2.16,8204095
1965,Brazil,0.8461,5.82,84388983
1965,Botswana,0.8517,6.69,595697
1965,Bolivia,0.7432,6.59,3752892
1965,Benin,0.7203,6.54,2602490
1965,Belize,0.8782,6.4,106546
1965,Belgium,0.972,2.56,9435244
1965,Belarus,0.97293,2.543,8607003
1965,Barbados,0.9371,3.96,235271
1965,Bangladesh,0.7574,6.87,57791778
1965,Bahrain,0.8713,7.17,186351
1965,Austria,0.9668,2.7,7268015
1965,Australia,0.9775,2.973,11359763
1965,Argentina,0.9303,3.06,22296628
1965,Algeria,0.7887,7.39,11923002
1965,Albania,0.8604525286,5.46,1869942
1965,Afghanistan,0.6652,7.7,10697983
1966,Zimbabwe,0.865,7.39,4568266
1966,Zambia,0.8097,7.34,3647470
1966,Venezuela,0.9298,6.2,9375646
1966,Vanuatu,0.878,6.63,76410
1966,Uruguay,0.9426,2.83,2722232
1966,United States,0.9737,2.79,201657141
1966,United Kingdom,0.9771,2.7,54666008
1966,United Arab Emirates,0.8761,6.82,156934
1966,Ukraine,0.97573,2.05,45779461
1966,Uganda,0.7955,7.11,8290837
1966,Turkey,0.787,5.83,32556294
1966,Tunisia,0.7845,7.05,4723497
1966,Trinidad and Tobago,0.9414,4.16,907340
1966,Tonga,0.9504,6.8,76787
1966,Togo,0.7633,6.85,1763332
1966,Thailand,0.8847,6.08,32771644
1966,Tanzania,0.7787,6.8,12038154
1966,Taiwan,0.97579326,4.82,13321000
1966,Syria,0.8544,7.57,5561371
1966,Switzerland,0.9784,2.47,5916770
1966,Sweden,0.9844,2.23,7796427
1966,Swaziland,0.8077,6.82,401184
1966,Suriname,0.9245,6.18,341643
1966,Sudan,0.8268,6.6,13337849
1966,Sri Lanka,0.9119,4.849,11477133
1966,Spain,0.9616,2.84,32443113
1966,Solomon Islands,0.8776,6.47,147000
1966,Slovak Republic,0.96816,2.64,4381278
1966,Singapore,0.9667,3.896,1921095
1966,Sierra Leone,0.6166,6.01,2414620
1966,Senegal,0.7102,7.14,3612246
1966,Sao Tome and Principe,0.9028,6.37,65962
1966,Rwanda,0.7904,8.11,3319229
1966,Russia,0.96857,2.17,127674585
1966,Romania,0.9273,2.64,19237491
1966,Portugal,0.9178,3.16,8851326
1966,Poland,0.9564,2.35,31453366
1966,Philippines,0.9095,6.69,31551090
1966,Peru,0.8096,6.68,11796103
1966,Paraguay,0.921,6.28,2235296
1966,Papua New Guinea,0.8307,6.24,2208398
1966,Panama,0.9211,5.76,1344667
1966,Pakistan,0.8124,6.6,53359180
1966,Oman,0.7581,7.28,647678
1966,Norway,0.9811,2.89,3753376
1966,Nigeria,0.7319,6.34,52341981
1966,Niger,0.6713,7.26,3879910
1966,Nicaragua,0.8271,6.98,2124754
1966,New Zealand,0.9774,3.13158,2668595
1966,Netherlands,0.9821,2.9,12368832
1966,Nepal,0.7281,6.09,10928950
1966,Myanmar,0.7952,6.13,23854648
1966,Mozambique,0.7078,6.6,8657160
1966,Morocco,0.8037,7.13,13703369
1966,Mexico,0.8784,6.77,46229966
1966,Mauritius,0.9104,5.19,769472
1966,Mauritania,0.7617,6.8,1011900
1966,Malta,0.9676,2.4,304939
1966,Mali,0.5999,6.84,5675700
1966,Maldives,0.681,7.22,105325
1966,Malaysia,0.9306,5.57,9844029
1966,Malawi,0.6536,7.14,4074649
1966,Madagascar,0.8229,7.3,5909996
1966,Luxembourg,0.9736,2.29,333465
1966,Lithuania,0.97242,2.29,3003168
1966,Libya,0.8205,7.4,1688870
1966,Liberia,0.7069,6.55,1294368
1966,Lesotho,0.8163,5.8,952235
1966,Lebanon,0.9354,5.48,2256917
1966,Latvia,0.97781,1.81,2284026
1966,Kuwait,0.9233,7.42,535698
1966,Kenya,0.8316,8.13,9822419
1966,Jordan,0.8769,8.05,1220890
1966,Japan,0.9771,2.0,98495891
1966,Jamaica,0.9303,5.82,1783255
1966,Italy,0.9605,2.52,51839323
1966,Ireland,0.9731,3.9,2887470
1966,Iraq,0.8507,7.19,8759064
1966,Iran,0.7783,6.79,25743217
1966,Indonesia,0.8147,5.6,106839814
1966,India,0.7935,5.75,507115411
1966,Iceland,0.982,3.42,194608
1966,Hungary,0.9522,1.9,10173802
1966,Honduras,0.8249,7.435,2417101
1966,Haiti,0.7647,6.11,4359031
1966,Guyana,0.9135,6.14,657885
1966,Guinea,0.6797,6.73,3890947
1966,Guatemala,0.8126,6.36,4892812
1966,Greece,0.9541,2.32,8596595
1966,Ghana,0.8039,6.94,7986643
1966,Gambia,0.6816,5.88,417350
1966,France,0.9784,2.74,49238715
1966,Finland,0.9807,2.41,4576277
1966,Fiji,0.9386,5.28,476334
1966,Ethiopia,0.7443,6.88,26128435
1966,Estonia,0.97603,1.987,1306197
1966,El Salvador,0.8281,6.57,3342957
1966,Egypt,0.7395,6.33,32586961
1966,Ecuador,0.8499,6.59,5302370
1966,Denmark,0.9801,2.615,4794927
1966,Cuba,0.9543,4.54,8099779
1966,Cote d'Ivoire,0.7338,7.76,4602382
1966,Costa Rica,0.9129,6.33,1631723
1966,"Congo, Rep.",0.8411,6.14,1190402
1966,Comoros,0.75,7.03,216728
1966,Colombia,0.8833,6.42,19104020
1966,Chile,0.895,4.8,8849016
1966,Canada,0.974,2.963,20078135
1966,Cameroon,0.7649,6.04,6193834
1966,Burundi,0.7617,6.8,3275465
1966,Burkina Faso,0.6925,6.49,5378861
1966,Bulgaria,0.9559,2.15,8265527
1966,Brazil,0.8495,5.66,86735163
1966,Botswana,0.8557,6.7,612903
1966,Bolivia,0.7499,6.59,3839751
1966,Benin,0.7249,6.59,2646310
1966,Belize,0.8828,6.38,109704
1966,Belgium,0.9729,2.5,9479970
1966,Belarus,0.97371,2.483,8695396
1966,Barbados,0.941,3.81,235912
1966,Bangladesh,0.759,6.89,59681186
1966,Bahrain,0.8818,7.1,190734
1966,Austria,0.968,2.6598,7312775
1966,Australia,0.9778,2.885,11617580
1966,Argentina,0.9307,3.05,22622012
1966,Algeria,0.7946,7.39,12229853
1966,Albania,0.8663295336,5.33,1922993
1966,Afghanistan,0.67,7.7,10927724
1967,Zimbabwe,0.8687,7.4,4718550
1967,Zambia,0.8126,7.38,3761707
1967,Venezuela,0.9319,6.01,9686071
1967,Vanuatu,0.8835,6.53,78520
1967,Uruguay,0.9433,2.83,2749441
1967,United States,0.9744,2.63,203717833
1967,United Kingdom,0.9777,2.61,54954044
1967,United Arab Emirates,0.8858,6.78,167420
1967,Ukraine,0.97641,2.05,46187918
1967,Uganda,0.7982,7.11,8576166
1967,Turkey,0.7894,5.75,33267998
1967,Tunisia,0.7931,6.95,4821782
1967,Trinidad and Tobago,0.9429,3.95,922942
1967,Tonga,0.9522,6.59,79049
1967,Togo,0.7686,6.91,1843004
1967,Thailand,0.8889,6.01,33774026
1967,Tanzania,0.7818,6.79,12405300
1967,Syria,0.8621,7.57,5751807
1967,Switzerland,0.9793,2.4,5991515
1967,Sweden,0.985,2.19,7862718
1967,Swaziland,0.8119,6.84,411365
1967,Suriname,0.9257,6.05,351379
1967,Sudan,0.8311,6.6,13665390
1967,Sri Lanka,0.9153,4.734,11746217
1967,Spain,0.964,2.85,32770565
1967,Solomon Islands,0.8829,6.55,151000
1967,Slovak Republic,0.97066,2.58,4414055
1967,Singapore,0.9683,3.63,1960551
1967,Sierra Leone,0.6229,5.98,2457448
1967,Senegal,0.7134,7.21,3725151
1967,Sao Tome and Principe,0.9029,6.39,67637
1967,Rwanda,0.7897,8.11,3420890
1967,Russia,0.96896,2.09,128441372
1967,Romania,0.9297,2.77,19480203
1967,Portugal,0.9217,3.13,8786529
1967,Poland,0.9586,2.3,31744824
1967,Philippines,0.9107,6.59,32501839
1967,Peru,0.8165,6.61,12131226
1967,Paraguay,0.9225,6.17,2296118
1967,Papua New Guinea,0.8351,6.23,2258847
1967,Panama,0.9243,5.67,1384801
1967,Pakistan,0.8158,6.6,54780499
1967,Oman,0.7698,7.28,666021
1967,Norway,0.9818,2.8,3784577
1967,Nigeria,0.7366,6.36,53524049
1967,Niger,0.6709,7.3,3997810
1967,Nicaragua,0.8309,6.96,2189679
1967,New Zealand,0.9779,2.99758,2704213
1967,Netherlands,0.9826,2.81,12521308
1967,Nepal,0.7334,6.09,11160972
1967,Myanmar,0.8184,6.13,24397064
1967,Mozambique,0.7106,6.6,8847011
1967,Morocco,0.8077,7.12,14098444
1967,Mexico,0.8817,6.78,47572205
1967,Mauritius,0.9116,4.85,784833
1967,Mauritania,0.766,6.8,1040792
1967,Malta,0.9689,2.24,304369
1967,Mali,0.6073,6.86,5757783
1967,Maldives,0.6957,7.23,107659
1967,Malaysia,0.9346,5.37,10112042
1967,Malawi,0.6572,7.18,4178378
1967,Madagascar,0.8234,7.31,6060590
1967,Luxembourg,0.9748,2.22,334657
1967,Lithuania,0.97466,2.29,3037887
1967,Libya,0.8314,7.46,1759132
1967,Liberia,0.7106,6.58,1328506
1967,Lesotho,0.8182,5.8,971576
1967,Lebanon,0.9371,5.39,2306528
1967,Latvia,0.97716,1.82,2305578
1967,Kuwait,0.9291,7.41,588171
1967,Kenya,0.8366,8.13,10154382
1967,Jordan,0.8826,8.03,1330877
1967,Japan,0.9787,2.02,99712724
1967,Jamaica,0.9321,5.79,1804079
1967,Italy,0.9622,2.52,52215095
1967,Ireland,0.9743,3.86,2900350
1967,Iraq,0.8597,7.3,9054873
1967,Iran,0.7846,6.72,26448218
1967,Indonesia,0.82,5.58,109612753
1967,India,0.7982,5.7,518192403
1967,Iceland,0.9826,3.28,196994
1967,Hungary,0.9536,1.94,10207293
1967,Honduras,0.8299,7.417,2483231
1967,Haiti,0.7675,6.03,4446944
1967,Guyana,0.9149,6.07,675725
1967,Guinea,0.6801,6.77,3963201
1967,Guatemala,0.8164,6.32,5025681
1967,Greece,0.9562,2.35,8646013
1967,Ghana,0.8068,6.95,8150359
1967,Germany,0.9709,2.34,77026811
1967,Gambia,0.6898,5.94,426005
1967,France,0.9793,2.69,49655097
1967,Finland,0.9815,2.32,4583461
1967,Fiji,0.9406,5.08,487922
1967,Ethiopia,0.7462,6.87,26790992
1967,Estonia,0.97681,2.012,1321132
1967,El Salvador,0.8308,6.49,3440705
1967,Egypt,0.7456,6.24,33415926
1967,Ecuador,0.8526,6.53,5463176
1967,Denmark,0.9809,2.35,4829945
1967,Cuba,0.9558,4.43,8252314
1967,Cote d'Ivoire,0.7418,7.81,4788525
1967,Costa Rica,0.9156,6.0,1680257
1967,"Congo, Rep.",0.8432,6.17,1224134
1967,Comoros,0.7557,7.04,221755
1967,Colombia,0.8855,6.25,19663029
1967,Chile,0.9023,4.59,9037026
1967,Canada,0.9751,2.752,20501867
1967,Cameroon,0.7703,6.08,6345309
1967,Burundi,0.7648,6.8,3341476
1967,Burkina Faso,0.6983,6.53,5479285
1967,Bulgaria,0.9571,2.15,8324589
1967,Brazil,0.8545,5.49,89068235
1967,Botswana,0.8598,6.7,631226
1967,Bolivia,0.7565,6.59,3929192
1967,Benin,0.7291,6.63,2692610
1967,Belize,0.8872,6.36,112987
1967,Belgium,0.9737,2.44,9519500
1967,Belarus,0.9752,2.427,8785093
1967,Barbados,0.9445,3.64,236443
1967,Bangladesh,0.7608,6.91,61702785
1967,Bahrain,0.8917,7.0,195111
1967,Bahamas,0.9681,3.75,152623
1967,Austria,0.969,2.6192,7355039
1967,Australia,0.978,2.847,11892163
1967,Argentina,0.9309,3.05,22944941
1967,Algeria,0.8022,7.39,12572629
1967,Albania,0.8720434979,5.2,1976140
1967,Afghanistan,0.6743,7.7,11163656
1968,Zimbabwe,0.8724,7.41,4874043
1968,Zambia,0.8155,7.41,3880914
1968,Venezuela,0.9341,5.81,10003238
1968,Vanuatu,0.8877,6.43,80672
1968,Uruguay,0.9439,2.84,2774109
1968,United States,0.9752,2.49,205672498
1968,United Kingdom,0.9782,2.52,55212835
1968,United Arab Emirates,0.8937,6.74,180858
1968,Ukraine,0.97558,2.06,46573376
1968,Uganda,0.8012,7.12,8866641
1968,Turkey,0.7926,5.68,33982141
1968,Tunisia,0.8018,6.83,4923201
1968,Trinidad and Tobago,0.9441,3.77,939413
1968,Tonga,0.9535,6.37,81096
1968,Togo,0.7733,6.97,1931480
1968,Thailand,0.8925,5.9,34799247
1968,Tanzania,0.7852,6.79,12786751
1968,Syria,0.869,7.57,5949690
1968,Switzerland,0.9802,2.31,6056165
1968,Sweden,0.9856,2.14,7929066
1968,Swaziland,0.8161,6.86,422152
1968,Suriname,0.9269,5.92,360486
1968,Sudan,0.835,6.6,14008556
1968,Sri Lanka,0.9188,4.609,12018646
1968,Spain,0.9663,2.86,33098047
1968,Solomon Islands,0.8885,6.66,154000
1968,Slovak Republic,0.97215,2.54,4444651
1968,Singapore,0.9699,3.388,1998650
1968,Sierra Leone,0.6285,5.95,2501620
1968,Senegal,0.7166,7.28,3843517
1968,Sao Tome and Principe,0.9033,6.42,69646
1968,Rwanda,0.7891,8.12,3526088
1968,Russia,0.96873,2.04,129102954
1968,Romania,0.932,2.86,19744551
1968,Qatar,0.9092,6.97,92319
1968,Portugal,0.9257,3.09,8722574
1968,Poland,0.9607,2.26,32008949
1968,Philippines,0.9117,6.49,33463836
1968,Peru,0.8231,6.52,12473584
1968,Paraguay,0.9238,6.04,2358072
1968,Papua New Guinea,0.8401,6.21,2312978
1968,Panama,0.9272,5.57,1425871
1968,Pakistan,0.8198,6.6,56257610
1968,Oman,0.7813,7.29,685892
1968,Norway,0.9825,2.75,3816102
1968,Nigeria,0.7404,6.39,54748444
1968,Niger,0.6717,7.34,4119299
1968,Nicaragua,0.8344,6.94,2256800
1968,New Zealand,0.9784,3.02304,2738299
1968,Netherlands,0.9832,2.72,12670558
1968,Nepal,0.738,6.08,11403306
1968,Namibia,0.8941,6.35,737803
1968,Myanmar,0.8222,6.13,24960539
1968,Mozambique,0.7132,6.6,9043165
1968,Morocco,0.8114,7.11,14502647
1968,Mexico,0.8852,6.78,48943844
1968,Mauritius,0.9124,4.52,799329
1968,Mauritania,0.7709,6.8,1070585
1968,Malta,0.9702,2.11,304047
1968,Mali,0.6142,6.88,5844286
1968,Maldives,0.7086,7.24,110056
1968,Malaysia,0.9382,5.18,10376210
1968,Malawi,0.6611,7.22,4287627
1968,Madagascar,0.823,7.32,6216739
1968,Luxembourg,0.9761,2.14,335573
1968,Lithuania,0.97478,2.29,3071192
1968,Libya,0.8423,7.51,1833611
1968,Liberia,0.7152,6.62,1364046
1968,Lesotho,0.8206,5.81,991576
1968,Lebanon,0.9382,5.29,2355380
1968,Latvia,0.97614,1.84,2326027
1968,Kuwait,0.9343,7.38,641694
1968,Kenya,0.8413,8.12,10502123
1968,Jordan,0.8885,8.0,1449985
1968,Japan,0.9801,2.05,100990902
1968,Jamaica,0.9341,5.72,1824153
1968,Italy,0.9638,2.52,52584254
1968,Ireland,0.9755,3.83,2915420
1968,Iraq,0.8693,7.36,9367055
1968,Iran,0.7913,6.64,27173692
1968,Indonesia,0.8249,5.56,112461009
1968,India,0.8031,5.64,529658233
1968,Iceland,0.9831,3.16,199273
1968,Hungary,0.9548,1.98,10241753
1968,Honduras,0.8346,7.383,2549206
1968,Haiti,0.7707,5.94,4535485
1968,Guyana,0.9162,5.95,692968
1968,Guinea,0.6816,6.81,4034827
1968,Guatemala,0.8203,6.29,5162058
1968,Greece,0.9583,2.36,8697173
1968,Ghana,0.8096,6.96,8310713
1968,Germany,0.972,2.23,77477619
1968,Gambia,0.6987,5.99,435647
1968,France,0.9802,2.63,50026522
1968,Finland,0.9824,2.15,4588404
1968,Fiji,0.9426,4.89,498903
1968,Ethiopia,0.7486,6.86,27476546
1968,Estonia,0.97666,2.041,1335846
1968,El Salvador,0.8331,6.4,3538389
1968,Egypt,0.7518,6.14,34252634
1968,Ecuador,0.8557,6.46,5628565
1968,Denmark,0.9818,2.117,4863983
1968,Cuba,0.9571,4.31,8401476
1968,Cote d'Ivoire,0.7497,7.85,4984378
1968,Costa Rica,0.9192,5.66,1727922
1968,"Congo, Rep.",0.8459,6.21,1259319
1968,"Congo, Dem. Rep.",0.7458,6.16,19130171
1968,Comoros,0.7624,7.06,227075
1968,Colombia,0.8878,6.05,20225830
1968,China,0.8769,5.84,769666505
1968,Chile,0.9088,4.39,9220343
1968,Cape Verde,0.8314,6.97,259610
1968,Canada,0.9762,2.555,20931716
1968,Cameroon,0.7756,6.13,6503500
1968,Burundi,0.7679,6.8,3406650
1968,Burkina Faso,0.7038,6.56,5584807
1968,Bulgaria,0.9584,2.15,8381450
1968,Brazil,0.8598,5.33,91394916
1968,Botswana,0.8641,6.69,650676
1968,Bolivia,0.7626,6.59,4021551
1968,Benin,0.7335,6.67,2741672
1968,Belize,0.8914,6.34,116283
1968,Belgium,0.9746,2.36,9555402
1968,Belarus,0.97561,2.378,8874033
1968,Barbados,0.9474,3.46,236974
1968,Bangladesh,0.7627,6.93,63703327
1968,Bahrain,0.9001,6.86,199818
1968,Bahamas,0.9682,3.64,158644
1968,Austria,0.9698,2.5839,7394601
1968,Australia,0.9783,2.886,12175746
1968,Argentina,0.9307,3.05,23273148
1968,Algeria,0.8072,7.39,12945462
1968,Albania,0.8777207745,5.08,2029314
1968,Afghanistan,0.6779,7.7,11411022
1969,Zimbabwe,0.8763,7.42,5036244
1969,Zambia,0.8184,7.43,4006340
1969,Venezuela,0.936,5.61,10333268
1969,Vanuatu,0.8935,6.35,82945
1969,Uruguay,0.9447,2.87,2794374
1969,United States,0.976,2.36,207573866
1969,United Kingdom,0.9787,2.41,55443064
1969,United Arab Emirates,0.9017,6.68,201308
1969,Ukraine,0.97528,2.08,46947038
1969,Uganda,0.8041,7.12,9157569
1969,Turkey,0.7959,5.6,34711167
1969,Tunisia,0.8098,6.7,5025402
1969,Trinidad and Tobago,0.9454,3.63,954771
1969,Tonga,0.955,6.15,82879
1969,Togo,0.7783,7.03,2018669
1969,Thailand,0.8952,5.76,35846930
1969,Tanzania,0.7886,6.78,13185749
1969,Syria,0.8751,7.57,6155081
1969,Switzerland,0.981,2.22,6114502
1969,Sweden,0.9862,2.09,7990318
1969,Swaziland,0.8203,6.87,433598
1969,Suriname,0.928,5.79,367733
1969,Sudan,0.839,6.61,14373705
1969,Sri Lanka,0.9219,4.477,12289319
1969,Spain,0.9687,2.87,33436107
1969,Solomon Islands,0.8938,6.78,158000
1969,Slovak Republic,0.96938,2.51,4475755
1969,Singapore,0.9714,3.173,2036291
1969,Sierra Leone,0.6337,5.92,2546888
1969,Senegal,0.7204,7.33,3967316
1969,Sao Tome and Principe,0.9031,6.44,71709
1969,Rwanda,0.7883,8.13,3635227
1969,Russia,0.96963,2.01,129734240
1969,Romania,0.9341,2.89,20007565
1969,Qatar,0.9157,6.95,99873
1969,Portugal,0.9299,3.05,8682998
1969,Poland,0.9626,2.24,32265420
1969,Philippines,0.9126,6.38,34444983
1969,Peru,0.8296,6.42,12825119
1969,Paraguay,0.9248,5.89,2420365
1969,Papua New Guinea,0.8445,6.19,2371467
1969,Panama,0.9298,5.45,1467612
1969,Pakistan,0.8237,6.6,57790852
1969,Oman,0.7935,7.29,707663
1969,Norway,0.9832,2.7,3847232
1969,Nigeria,0.7447,6.43,56023503
1969,Niger,0.6719,7.38,4244349
1969,Nicaragua,0.8379,6.92,2326261
1969,New Zealand,0.9788,3.00562,2775713
1969,Netherlands,0.9837,2.75,12816446
1969,Nepal,0.7431,6.07,11655685
1969,Namibia,0.8853,6.4,758305
1969,Myanmar,0.8255,6.11,25548930
1969,Mozambique,0.716,6.6,9245275
1969,Morocco,0.8148,7.1,14908265
1969,Mexico,0.8882,6.76,50370262
1969,Mauritius,0.9134,4.21,813258
1969,Mauritania,0.7765,6.79,1101457
1969,Malta,0.9715,2.02,303822
1969,Mali,0.6219,6.89,5936162
1969,Maldives,0.7215,7.24,112714
1969,Malaysia,0.9415,5.01,10640883
1969,Malawi,0.6659,7.27,4404709
1969,Madagascar,0.8229,7.32,6379309
1969,Luxembourg,0.9773,2.05,336922
1969,Lithuania,0.97385,2.29,3104044
1969,Libya,0.8516,7.55,1911968
1969,Liberia,0.7201,6.66,1401077
1969,Lesotho,0.8227,5.81,1012087
1969,Lebanon,0.9392,5.18,2407221
1969,Latvia,0.97754,1.87,2345942
1969,Kuwait,0.9382,7.33,696610
1969,Kenya,0.8452,8.1,10867576
1969,Jordan,0.8933,7.97,1565143
1969,Japan,0.9813,2.08,102326089
1969,Jamaica,0.936,5.62,1845371
1969,Italy,0.9654,2.5,52952971
1969,Ireland,0.9765,3.82,2935643
1969,Iraq,0.8775,7.38,9690613
1969,Iran,0.7969,6.54,27912687
1969,Indonesia,0.8301,5.52,115379062
1969,India,0.8076,5.57,541544619
1969,Iceland,0.9837,3.06,201606
1969,Hungary,0.9558,2.01,10277698
1969,Honduras,0.84,7.334,2617017
1969,Haiti,0.7733,5.85,4623315
1969,Guyana,0.9172,5.78,708276
1969,Guinea,0.6816,6.83,4099723
1969,Guatemala,0.8246,6.26,5302604
1969,Greece,0.9602,2.37,8746781
1969,Ghana,0.8127,6.96,8484140
1969,Germany,0.9731,2.11,77860668
1969,Gambia,0.7068,6.04,446488
1969,France,0.981,2.57,50387730
1969,Finland,0.9832,1.94,4595003
1969,Fiji,0.9445,4.71,509680
1969,Ethiopia,0.7509,6.85,28197484
1969,Estonia,0.97839,2.07,1350454
1969,El Salvador,0.8352,6.3,3636782
1969,Egypt,0.7576,6.04,35089893
1969,Ecuador,0.8581,6.38,5798368
1969,Denmark,0.9827,2.0,4896948
1969,Cuba,0.9586,4.18,8550671
1969,Cote d'Ivoire,0.7573,7.88,5192919
1969,Costa Rica,0.9234,5.32,1774614
1969,"Congo, Rep.",0.8477,6.24,1296244
1969,"Congo, Dem. Rep.",0.7508,6.19,19694467
1969,Comoros,0.7711,7.06,232529
1969,Colombia,0.8905,5.83,20783427
1969,China,0.8835,5.71,792308749
1969,Chile,0.9143,4.2,9400225
1969,Chad,0.7496,6.46,3575273
1969,Cape Verde,0.8413,6.95,266624
1969,Canada,0.9772,2.38,21342600
1969,Cameroon,0.7808,6.17,6668834
1969,Burundi,0.7709,6.8,3465190
1969,Burkina Faso,0.7093,6.59,5694428
1969,Bulgaria,0.9595,2.15,8436396
1969,Brazil,0.8657,5.17,93727990
1969,Botswana,0.8686,6.67,671247
1969,Bolivia,0.7691,6.59,4117259
1969,Bhutan,0.7042,6.67,291747
1969,Benin,0.7374,6.71,2793872
1969,Belize,0.8955,6.32,119435
1969,Belgium,0.9754,2.29,9590007
1969,Belarus,0.9765,2.337,8959479
1969,Barbados,0.9501,3.28,237657
1969,Bangladesh,0.7644,6.94,65474474
1969,Bahrain,0.9083,6.69,205291
1969,Bahamas,0.9688,3.57,164263
1969,Austria,0.9705,2.4857,7431574
1969,Australia,0.9786,2.887,12457299
1969,Argentina,0.93,3.06,23616971
1969,Algeria,0.8138,7.4,13338918
1969,Albania,0.8826095404,4.97,2082474
1969,Afghanistan,0.6827,7.7,11676990
1970,Zimbabwe,0.8799,7.42,5206229
1970,Zambia,0.8212,7.44,4138837
1970,Vietnam,0.9265480005,7.36,44927973
1970,Venezuela,0.938,5.4,10680678
1970,Vanuatu,0.8976,6.27,85393
1970,Uruguay,0.9452,2.9,2809117
1970,United States,0.9769,2.24,209463865
1970,United Kingdom,0.9791,2.29,55645390
1970,United Arab Emirates,0.9086,6.61,231754
1970,Ukraine,0.968,2.1,47316501
1970,Uganda,0.8073,7.12,9445932
1970,Turkey,0.8,5.52,35464196
1970,Tunisia,0.8178,6.57,5127001
1970,Trinidad and Tobago,0.9466,3.54,967658
1970,Tonga,0.9564,5.94,84369
